platform,course name,instructor,subject,image,description,link,rating
udemy,Beginning C++ Programming - From Beginner to Beyond,Dr. Frank Mitropoulos,c/c++,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmQ2T2pKrjo9bhun7ygxrnj4dKSb-TKw6r2w&usqp=CAU,The course format includes theory and concepts which are then reinforced with live code examples. Often the C++ debugger is used to step through code and analyze variables to better understand the behavior of C++. The instructor also uses a pen tablet to write on the screen and provide even more visual explanations.,https://www.udemy.com/course/beginning-c-plus-plus-programming/,4.6
udemy,Mastering Data Structures & Algorithms using C and C++,Abdul Bari,c/c++,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmQ2T2pKrjo9bhun7ygxrnj4dKSb-TKw6r2w&usqp=CAU,"This 53 hours of course covers each topic in greater details, every topic is covered on Whiteboard which will improve your Problem Solving and Analytical Skills. Every Data Structure is discussed, analysed and implemented with a Practical line-by-line coding.",https://www.udemy.com/course/datastructurescncpp/,4.6
coursera,C for Everyone: Programming Fundamentals,Ira Pohl,c/c++,https://tse4.mm.bing.net/th?id=OIP.Mfi8viW21pEjsypqBTiY7gHaEJ&pid=Api&P=0,"This course is for everyone. In the new world we live in, coding is a universally valuable skill, whether you're a scientist, artist, or a humanist. Algorithms are everywhere, and we all have to understand how they work.",https://www.coursera.org/learn/c-for-everyone,4.5
udemy,C Programming Bootcamp - The Complete C Language Course,Vlad Budnitski,c/c++,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmQ2T2pKrjo9bhun7ygxrnj4dKSb-TKw6r2w&usqp=CAU,"This course has been optimized to meet the requirements and demands of students who are eager to learn the C Programming Language in the most easy and attractive manner. Including handpicked coding materials and over 100 exercises with full video solutions - this bestseller course is expected to provide you with everything you need to get started (for beginners) as well as provide you with beneficial knowledge if you're working at High-tech industry (especially in the Embedded, Microcontrollers, Cyber, and other domains).",https://www.udemy.com/course/c-programming-for-beginners-programming-in-c/,4.5
coursera,Coding for Everyone: C and C++ Specialization,Ira Pohl,c/c++,https://tse4.mm.bing.net/th?id=OIP.Mfi8viW21pEjsypqBTiY7gHaEJ&pid=Api&P=0,"Beginner to Programmer — Learn to Code in C & C++. Gain a deep understanding of computer programming by learning to code, debug, and solve complex problems with C and C++.",https://www.coursera.org/specializations/coding-for-everyone,4.4
udemy,C and C++ Programming : Step-by-Step Tutorial,DoEdu IT Educations,c/c++,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmQ2T2pKrjo9bhun7ygxrnj4dKSb-TKw6r2w&usqp=CAU,"In this course each and every topic is explained with example programs to understand the concepts better, there are many practical examples in this course, You will Learn the course by practicing the code as you go along with the course.",https://www.udemy.com/course/c-and-c-programming/,4.3
coursera,AWS Cloud Solutions Architect Professional Certificate,Morgan Wills,cloud computing,https://tse2.mm.bing.net/th?id=OIP.ex8pVqugW5edZLXIsd_ThgHaE8&pid=Api&P=0,Start here to become an AWS Solutions Architect. Gain the skills and knowledge to design architectural solutions on AWS and prepare for your AWS Certified Solutions Architect - Associate exam.,https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,4.8
coursera,AWS Cloud Practitioner Essentials,Rudy Chetty,cloud computing,https://tse2.mm.bing.net/th?id=OIP.ex8pVqugW5edZLXIsd_ThgHaE8&pid=Api&P=0,"If you’re new to the cloud, whether you’re in a technical or non-technical role such as finance, legal, sales, marketing, this course will provide you with an understanding of fundamental AWS Cloud concepts to help you gain confidence to contribute to your organization’s cloud initiatives. ",https://www.coursera.org/learn/aws-cloud-practitioner-essentials,4.8
coursera,Introduction to Cloud Computing,Rav Ahuja,cloud computing,https://tse2.mm.bing.net/th?id=OIP.ex8pVqugW5edZLXIsd_ThgHaE8&pid=Api&P=0,This course introduces you to the core concepts of cloud computing. You gain the foundational knowledge required for understanding cloud computing from a business perspective as also for becoming a cloud practitioner. ,https://www.coursera.org/learn/introduction-to-cloud,4.7
udemy,[NEW] Ultimate AWS Certified Cloud Practitioner - 2023,Stephane Maarek,cloud computing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-zRDNS5WXQHe9mLXKwmF4t4XOzAdDnYGQeA&usqp=CAU,"The AWS Certified Cloud Practitioner certification is a great entry-level certification for AWS. It's great at assessing how well you understand AWS, its services, and its ecosystem.",https://www.udemy.com/course/aws-certified-cloud-practitioner-new/,4.7
udemy,The Complete Cloud Computing Software Architecture Patterns,Michael Pogrebinsky,cloud computing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-zRDNS5WXQHe9mLXKwmF4t4XOzAdDnYGQeA&usqp=CAU,"In this course, you will wear the hat of a Software Architect, solving some of the most challenging and important problems in system design, software architecture, and modern cloud computing.",https://www.udemy.com/course/the-complete-cloud-computing-software-architecture-patterns/,4.7
coursera,Google Cloud Infrastructure for Azure Professionals Specialization,Google Cloud Training,cloud computing,https://tse2.mm.bing.net/th?id=OIP.ex8pVqugW5edZLXIsd_ThgHaE8&pid=Api&P=0,This is a four-course series for cloud architects and engineers with existing Azure knowledge that compares Google Cloud solutions with Azure and guides professionals on their use. ,https://www.coursera.org/specializations/google-cloud-infrastructure-for-azure-professionals#instructors,4.6
udemy,"Introduction to Cloud Computing with AWS, Azure and GCP",Cloud Shikshak,cloud computing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-zRDNS5WXQHe9mLXKwmF4t4XOzAdDnYGQeA&usqp=CAU,"This course is an introductory level course for understanding the cloud technology concepts and gives a detailed introduction to the three largest cloud providers: Amazon Web Service (AWS), Microsoft Azure and Google Cloud Platform (GCP).",https://www.udemy.com/course/the-complete-introduction-to-cloud-with-aws-azure-and-gcp/,4.6
great learning,Cloud Foundations,Mr. Nirmallya Mukherjee,cloud computing,https://lh3.googleusercontent.com/XsW54zbz1SxwSFiDzUaOwYO-GhC1uVI6jKPkH8xAGldocWoWikkYkLSG0tUFsB2-SFeSkHwnHo37W3JgN0HolQh7dBFKJ0w3VXMX0szIcA,"Enroll in this free cloud foundations course to gain complete understanding of cloud concepts, models, architectures. Unlock potential to design, deploy, manage cloud infrastructures. Take your first step towards a cloud career.",https://www.mygreatlearning.com/academy/learn-for-free/courses/cloud-foundations,4.6
simplilearn ,Introduction to Cloud Computing,Simplilearn Instructors,cloud computing,https://tse2.mm.bing.net/th?id=OIP.BUjuT2Up5hUaJBGSvmTaSQHaEK&pid=Api&P=0,"This Cloud Computing basics course covers basic and advanced concepts in cloud computing. Learn about cloud architecture, services, hosting, and more. Master cloud computing fundamentals, the cloud computing lifecycle, and key concepts of AWS, Azure, and Google Cloud Platform.",https://www.simplilearn.com/introduction-to-cloud-computing-basics-skillup,4.6
simplilearn ,Getting Started with AWS Services Fundamentals for Beginners,Simplilearn Instructors,cloud computing,https://tse2.mm.bing.net/th?id=OIP.BUjuT2Up5hUaJBGSvmTaSQHaEK&pid=Api&P=3,Learn AWS services in detail through this free course. It will take you through the various tools of the AWS cloud platform and give you a clear-cut idea of how they can be deployed effectively. It is an ideal kick-starter course for individuals aspiring to become AWS-certified professionals.,https://www.simplilearn.com/learn-aws-services-basics-free-course-skillup,4.6
coursera,Cloud Computing Basics (Cloud 101),Jim Sullivan,cloud computing,https://tse2.mm.bing.net/th?id=OIP.ex8pVqugW5edZLXIsd_ThgHaE8&pid=Api&P=0,"We will discuss the basics of Cloud computing: what it is, what it supports, and how it is delivered. We will delve into storage services, Cloud economics, levels of managed infrastructure, and Azure services. We will also explore different deployment models of Cloud computing, as well as several hosting scenarios.",https://www.coursera.org/learn/cloud-computing-basics,4.5
udemy,Introduction to Cloud Computing on AWS for Beginners [2023],Neal Davis,cloud computing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-zRDNS5WXQHe9mLXKwmF4t4XOzAdDnYGQeA&usqp=CAU,"This beginner-friendly Introduction to Cloud Computing on AWS course takes you from the AWS basics to becoming a competent AWS cloud practitioner. With expert instruction and engaging content, you'll learn general cloud computing concepts and AWS from fundamentals right through to advanced concepts. You'll also build hands-on skills using many of the core Amazon Web Services (AWS) services. Ideal for beginners - absolutely no cloud computing experience is required!",https://www.udemy.com/course/introduction-to-cloud-computing-on-amazon-aws-for-beginners/,4.5
udemy,Cloud Computing for Beginners - Infrastructure as a Service,Idan Gabrieli,cloud computing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-zRDNS5WXQHe9mLXKwmF4t4XOzAdDnYGQeA&usqp=CAU,This training is about the IaaS model. The IaaS model provided by large cloud providers is helping companies to transform their private IT infrastructure into a utility service. Reduce the footprint of enterprise applications sitting in private data centers and leverage the capabilities in a public cloud environment.,https://www.udemy.com/course/cloud-computing-for-beginners-infrastructure-as-a-service/,4.5
coursera,Introduction to Cyber Security Specialization,Dr Edward G Amoroso,cybersecurity,https://tse1.mm.bing.net/th?id=OIP.QWiDVA_SzOXkUleO9vBExwHaE8&pid=Api&P=0,Introduction to Cyber Security was designed to help learners develop a deeper understanding of modern information and system protection technology and methods.,https://www.coursera.org/specializations/intro-cyber-security,4.7
coursera,Cybersecurity for Everyone,Charles Harry,cybersecurity,https://tse1.mm.bing.net/th?id=OIP.QWiDVA_SzOXkUleO9vBExwHaE8&pid=Api&P=0,"Cybersecurity for Everyone lays the groundwork to understand and explore the key issues facing policy makers attempting to manage the problem of cybersecurity, from its technical foundations to the domestic and international policy considerations surrounding governance, privacy, and risk management, to applications for achieving the goals of an enterprise, an institution, or a nation.",https://www.coursera.org/learn/cybersecurity-for-everyone,4.7
udemy,Cyber Security for Absolute Beginners: Essential Concepts,Alton Hardin,cybersecurity,http://t1.gstatic.com/images?q=tbn:ANd9GcQDeIdgtZ6C8azP7749Kp6XRJn_G2Bpg77Ur8GPxlLqL6_MSl5f,"In this 4-hour course, I'll show you step-by-step, the fundamentals of cyber security, teaching you essential cyber security core principles you need to know, as well as enlightening you about the various types of cyber threats we face.",https://www.udemy.com/course/cyber-security-for-absolute-beginners-essential-concepts/,4.7
udemy,CompTIA CySA+ (CS0-002) Complete Course & Practice Exam,Jason Dion,cybersecurity,http://t1.gstatic.com/images?q=tbn:ANd9GcQDeIdgtZ6C8azP7749Kp6XRJn_G2Bpg77Ur8GPxlLqL6_MSl5f,"This course provides everything you need in order to study for the CompTIA Cybersecurity Analyst+ (CySA+) (CS0-002) exam, including a downloadable Study Guide (PDF), quizzes to check your knowledge as you progress through the videos, and a full-length practice exam to test your knowledge before test day!",https://www.udemy.com/course/comptiacsaplus/,4.7
coursera,IBM Cybersecurity Analyst Professional Certificate,IBM Security Learning Services,cybersecurity,https://tse1.mm.bing.net/th?id=OIP.QWiDVA_SzOXkUleO9vBExwHaE8&pid=Api&P=0,"A growing number of exciting, well-paying jobs in today’s security industry do not require a college degree. This Professional Certificate will give you the technical skills to become job-ready for a Cybersecurity Analyst role.",https://www.coursera.org/professional-certificates/ibm-cybersecurity-analyst,4.6
coursera,IT Fundamentals for Cybersecurity Specialization,IBM Security Learning Services,cybersecurity,https://tse1.mm.bing.net/th?id=OIP.QWiDVA_SzOXkUleO9vBExwHaE8&pid=Api&P=0,"Throughout this specialization, you will learn concepts around cybersecurity tools and processes, system administration, operating system and database vulnerabilities, types of cyber attacks and basics of networking. You will also gain knowledge around important topics such as cryptography and digital forensics.",https://www.coursera.org/specializations/it-fundamentals-cybersecurity,4.6
coursera,Cybersecurity Specialization,Jennifer Golbeck,cybersecurity,https://tse1.mm.bing.net/th?id=OIP.QWiDVA_SzOXkUleO9vBExwHaE8&pid=Api&P=0,"The Cybersecurity Specialization covers the fundamental concepts underlying the construction of secure systems, from the hardware to the software to the human-computer interface, with the use of cryptography to secure interactions. ",https://www.coursera.org/specializations/cyber-security,4.6
udemy,The Complete Certified in Cybersecurity (CC) course ISC2 '23,Thor Pedersen,cybersecurity,http://t1.gstatic.com/images?q=tbn:ANd9GcQDeIdgtZ6C8azP7749Kp6XRJn_G2Bpg77Ur8GPxlLqL6_MSl5f,"Welcome, I am Thor Pedersen, and I am here to help you get that critical entry level Cyber security knowledge, so you can get your first job in Cyber security and/or pass your Certified in Cybersecurity (CC) certification by (ISC)².",https://www.udemy.com/course/certifiedincybersecurity/,4.6
udemy,The Beginners 2023 Cyber Security,Reza Zaheri,cybersecurity,http://t1.gstatic.com/images?q=tbn:ANd9GcQDeIdgtZ6C8azP7749Kp6XRJn_G2Bpg77Ur8GPxlLqL6_MSl5f,"This course is designed to teach you the BASICS of cyber security awareness, social engineering, network security and online self defense, even if you have no IT / Cyber Security experience or knowledge.",https://www.udemy.com/course/1m-cyber-security-awareness/,4.6
simplilearn ,Introduction to Cybercrime,Simplilearn Instructors,cybersecurity,https://tse1.mm.bing.net/th?id=OIP.ypC2bAJP1XPFBZkgZQj7xAHaDt&pid=Api&P=0,"The Introduction to Cybercrime course gives various insights into the different types of cyberattacks faced by organizations in today's digital era. By the end of the cybercrime online course, you will know what cybersecurity threats exist and ways to prevent cyberattacks.Identifying different types of cyberattacks Ways to prevent cybercrime UpSkill with SkillUp Free Cybercrime Certification In the fast-paced, tech job market, those with outdated skills often find themselves struggling to catch up. ",https://www.simplilearn.com/free-cybercrime-course-for-beginners-skillup,4.6
simplilearn ,Business Analytics: Excel Macros & VBA for Beginners,Simplilearn Instructors,data analytics,https://reflectivedata.com/wp-content/uploads/2019/07/image3.jpg,This MS Excel course for Beginners is the exact course you are looking for if you want to step up your Excel game. In this free Macros course you will learn the basics of Excel Macros and how to set up and implement VBA in Excel. This free Microsoft Excel training will give you a good understanding of Excel Macros and VBA if you are a beginner in this domain.,https://www.simplilearn.com/free-excel-macros-vba-course-skillup,5
coursera,Google Data Analytics Professional Certificate,Google Career Certificates,data analytics,https://eco-cdn.iqpc.com/eco/images/channel_content/images/future_finance350250.webp,"Prepare for a new career in the high-growth field of data analytics, no experience or degree required. Get professional training designed by Google and have the opportunity to connect with top employers.",https://www.coursera.org/professional-certificates/google-data-analytics,4.8
coursera,Introduction to Data Analytics,Rav Ahuja,data analytics,https://eco-cdn.iqpc.com/eco/images/channel_content/images/future_finance350250.webp,"Ready to start a career in Data Analysis but don’t know where to begin? This course presents you with a gentle introduction to Data Analysis, the role of a Data Analyst, and the tools used in this job. You will learn about the skills and responsibilities of a data analyst and hear from several data experts sharing their tips & advice to start a career. ",https://www.coursera.org/learn/introduction-to-data-analytics,4.8
coursera,"Foundations: Data, Data, Everywhere",Google Career Certificates,data analytics,https://eco-cdn.iqpc.com/eco/images/channel_content/images/future_finance350250.webp,"This is the first course in the Google Data Analytics Certificate. These courses will equip you with the skills you need to apply to introductory-level data analyst jobs. Organizations of all kinds need data analysts to help them improve their processes, identify opportunities and trends, launch new products, and make thoughtful decisions. ",https://www.coursera.org/learn/foundations-data,4.8
coursera,Introduction to Data Analysis using Microsoft Excel,Paula Del Rey,data analytics,https://eco-cdn.iqpc.com/eco/images/channel_content/images/future_finance350250.webp,Introduction to Data Analysis using Microsoft Excel,https://www.coursera.org/projects/introduction-data-analysis-microsoft-excel,4.7
coursera,IBM Data Analytics with Excel and R Professional Certificate,Rav Ahuja,data analytics,https://eco-cdn.iqpc.com/eco/images/channel_content/images/future_finance350250.webp,"Through these eight online courses, you will dive into the role of a data analyst or data scientist and develop the essential skills you need work with a range of data sources and apply powerful tools, including Excel, Cognos Analytics, and the R programming language, towards becoming a data driven practitioner, and gaining a competitive edge in the job market.",https://www.coursera.org/professional-certificates/ibm-data-analyst-r-excel,4.7
udemy,AWS Certified Data Analytics Specialty 2023 - Hands On!,"Stephane Maarek, Sundog Education by Frank Kane",data analytics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpdg8WcLl01D8EwZM8vZrP722byBW4MGf10g&usqp=CAU,"The course has been fully updated for the latest AWS Certified Data Analytics -Specialty DAS-C01 exam, and will be kept up-to-date all of 2023. Optional content for the previous AWS Certified Big Data - Speciality BDS-C01 exam remains as well as an appendix. Happy learning!",https://www.udemy.com/course/aws-data-analytics/,4.6
great learning,Data Analytics using Excel,great learning academy,data analytics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSHF7ziRS68jyyFk0oRBRzZU8uFEDeZ8E2yVeCnzf1CkgNTpqJJwLzvtGSVMvaFyvEaRk&usqp=CAU,"Enroll in this free course to begin practicing Data Analytics using Excel. Understand several phases of a Data Analytics project, Data Cleaning, and different Excel functions that support data analytics.",https://www.mygreatlearning.com/academy/learn-for-free/courses/data-analytics-using-excel,4.6
simplilearn ,Introduction to Data Analytics Course,Simplilearn Instructors,data analytics,https://reflectivedata.com/wp-content/uploads/2019/07/image3.jpg,"This Data Analytics course is a  solid foundation for working with all types of data, and turning them into information, insight, and intelligence. you’ll learn data analytics from scratch - how to work with different types of data, data visualization, data science, and machine learning. This data analytics for beginners is designed to offer a solid foundation for working with various types of data, data visualization for decision making, and data analytics in different sectors. This program is ideal for anyone looking to become a data analyst or analytics manager. Learn data analytics and data science methodologies through this program and drive better business decisions.",https://www.simplilearn.com/learn-data-analytics-for-beginners-skillup,4.6
udemy,The Data Analyst Course: Complete Data Analyst Bootcamp 2023,365 Careers,data analytics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpdg8WcLl01D8EwZM8vZrP722byBW4MGf10g&usqp=CAU,"Most data analyst, data science, and coding courses miss a critical practical step. They don’t teach you how to work with raw data, how to clean, and preprocess it. This creates a sizeable gap between the skills you need on the job and the abilities you have acquired in training. Truth be told, real-world data is messy, so you need to know how to overcome this obstacle to become an independent data professional.",https://www.udemy.com/course/the-data-analyst-course-complete-data-analyst-bootcamp/,4.5
udemy,The Complete Data Analytics Course in Excel,Michael Parent,data analytics,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpdg8WcLl01D8EwZM8vZrP722byBW4MGf10g&usqp=CAU,"This course will first acquaint you with the Excel environment including how to use simple and complex functions, hot-key shortcuts and navigation tips to make sure you work efficiently and effectively. From there, I lead you in lectures and practice exercises on the fundamental topics of data analytics.",https://www.udemy.com/course/data-analytics-in-excel/,4.5
